,State,County,FIPS Code,Avg Temperature (C),Max Temperature (C),Min Temperature (C),Heat_Stress_Day,Cold_Stress_Day,Precipitation (mm),Vapor Pressure Deficit (kPa),Drought_Stress_Day,Wet_Day,Heavy_Rain_Day,Solar Radiation (MJ m**-2 day**-1),Low_Light_Day,Relative Humidity (%),Wind Speed (m s**-1),Year,"PRODUCTION, MEASURED IN BU",harvested_area
14,CALIFORNIA,SAN JOAQUIN,06077,16.661995596868884,41.394999999999996,-1.3992857142857142,43.76785714285714,166.10714285714286,550.54325,1.0323528375733855,24.035714285714285,55.839285714285715,4.517857142857143,157969.8781529143,7.803571428571429,61.75666340508806,4.25160366927593,2017,620000.0,7496.977025392986
15,CALIFORNIA,SOLANO,06095,15.633452860596293,40.78264705882353,-1.1394117647058823,26.08823529411765,156.58823529411765,724.0890588235294,0.822350120870266,10.764705882352942,56.705882352941174,8.470588235294118,156307.29474578824,7.352941176470588,65.94643029814667,4.717198871877518,2017,624000.0,10400.0
16,CALIFORNIA,STANISLAUS,06099,16.965924759762828,40.972089552238806,-1.4671641791044776,57.07462686567164,167.11940298507463,502.7442089552239,1.1522330402780618,37.83582089552239,49.74626865671642,3.4477611940298507,159577.04019567763,5.880597014925373,58.092013903087306,3.839282723369454,2017,30000.0,500.0
17,CALIFORNIA,TULARE,06107,13.202325136161084,35.97753012048193,-5.502650602409639,36.0,219.4156626506024,513.7168493975904,1.0423662485558673,30.337349397590362,44.72289156626506,5.457831325301205,173522.81421698316,2.6686746987951806,50.33238488199373,2.7614286185839245,2017,1300000.0,22491.34948096886
18,CALIFORNIA,YOLO,06113,16.642796575342466,41.713499999999996,-1.494,48.575,164.825,717.7396,1.0920706164383562,29.5,55.85,8.0,157648.7087064,7.7,59.486705479452056,4.167849726027397,2017,945000.0,12804.878048780489
19,KANSAS,ANDERSON,20003,14.251438356164382,38.10916666666667,-18.075,6.833333333333333,180.83333333333334,1393.493,0.6022271689497717,0.0,83.66666666666667,15.5,133159.2547392,3.0,71.1498401826484,3.8883739726027398,2017,221000.0,4258.188824662813
20,KANSAS,ATCHISON,20005,13.309031963470321,36.205,-21.448333333333334,2.666666666666667,192.5,1017.2265,0.5959397260273973,0.0,83.33333333333333,13.166666666666666,126153.86425920001,8.5,69.77675799086758,3.6231611872146114,2017,64700.0,1299.1967871485945
21,KANSAS,BARTON,20009,13.404605479452053,40.745,-18.4155,29.55,198.55,732.70625,0.7911552054794521,5.4,69.75,9.45,136602.44075520002,7.45,64.37261643835616,4.790301917808219,2017,7344000.0,141230.76923076922
22,KANSAS,BOURBON,20011,14.873981735159816,37.575833333333335,-17.1875,4.916666666666666,171.16666666666666,1689.61325,0.5889372146118722,0.0,85.75,23.083333333333332,129894.87409920001,4.0,71.88495433789954,3.615998173515982,2017,160200.0,3068.965517241379
23,KANSAS,BROWN,20013,12.942269406392693,36.763333333333335,-22.26833333333333,3.0,196.16666666666666,1030.73425,0.5980344748858447,0.0,82.75,11.25,126776.44825920001,8.75,69.83561643835617,3.7913611872146116,2017,98100.0,1490.8814589665653
24,KANSAS,CHASE,20017,14.144828767123288,39.6375,-17.052,9.05,180.2,992.2766,0.6924713698630137,1.2999999999999998,83.65,10.9,131325.5339712,3.35,67.28516438356164,4.30906904109589,2017,340000.0,6692.913385826772
25,KANSAS,CHAUTAUQUA,20019,15.223824200913242,39.11333333333334,-13.775,9.416666666666666,174.33333333333334,1270.5473333333332,0.6958721461187215,0.5,73.08333333333333,17.166666666666668,133029.57409920002,4.166666666666667,68.4483105022831,3.7971253424657534,2017,165000.0,3021.978021978022
26,KANSAS,CHEYENNE,20023,11.366514677103718,39.12714285714286,-22.047500000000003,18.142857142857142,236.60714285714286,826.4723571428572,0.7907914872798435,3.6785714285714284,75.10714285714286,9.464285714285714,139905.42197348573,4.5,61.06701565557729,4.146121135029355,2017,5915000.0,106768.95306859206
27,KANSAS,CLARK,20025,14.114227168949773,39.21333333333333,-16.835833333333333,34.666666666666664,205.83333333333334,753.154375,0.9166855022831051,7.333333333333333,61.666666666666664,10.5,146780.2276992,3.291666666666667,59.63353881278538,4.3318407534246575,2017,2721000.0,61981.77676537586
28,KANSAS,CLAY,20027,13.237436643835617,40.071875,-21.9275,19.0625,197.8125,890.0736875,0.695148801369863,2.1875,86.4375,9.25,131907.5617392,9.1875,67.37890410958904,3.9903893835616437,2017,2944500.0,52768.81720430108
29,KANSAS,CLOUD,20029,13.102293759512937,40.52444444444445,-21.667777777777776,24.833333333333332,199.72222222222223,902.7950555555556,0.735565296803653,5.0,80.88888888888889,9.722222222222221,132380.74921920002,10.277777777777779,65.97184170471841,4.088055555555556,2017,3886700.0,76209.80392156863
30,KANSAS,COFFEY,20031,14.20140410958904,37.850833333333334,-16.856666666666666,7.25,179.41666666666666,1207.01475,0.6166920091324201,0.0,83.16666666666667,13.416666666666668,131605.0173792,2.1666666666666665,70.59470319634703,4.098257077625571,2017,509000.0,9171.17117117117
31,KANSAS,COMANCHE,20033,14.591114155251143,40.20733333333333,-16.015333333333334,33.13333333333333,195.26666666666668,928.4346666666667,0.932423196347032,8.133333333333333,64.33333333333333,12.8,144518.7838752,3.066666666666667,59.464474885844744,4.408300091324201,2017,1764000.0,39026.54867256637
32,KANSAS,CRAWFORD,20037,15.142518264840183,36.711666666666666,-16.315833333333334,3.5833333333333335,167.41666666666666,1765.3189166666666,0.5726449771689497,0.0,92.83333333333333,23.916666666666668,129295.3560192,6.25,73.0065296803653,3.5806420091324203,2017,974000.0,18003.69685767098
33,KANSAS,DECATUR,20039,12.061069634703196,40.05708333333333,-21.679166666666664,32.125,222.83333333333334,547.9068333333333,0.8369058219178082,8.5,62.5,4.208333333333333,143882.9512992,4.291666666666666,61.11076484018265,4.230746803652968,2017,4773700.0,85397.13774597496
34,KANSAS,DICKINSON,20041,13.989649315068492,40.176,-19.893600000000003,22.16,189.88,928.968,0.7528244383561643,3.16,85.52,10.68,134347.6356768,8.120000000000001,66.03614246575343,4.13301895890411,2017,6887600.0,117736.75213675214
35,KANSAS,DOUGLAS,20045,14.094582191780821,37.69,-19.2825,5.75,182.25,1403.38825,0.6161664383561644,0.0,86.25,16.375,127676.67577920001,6.75,69.95369863013698,3.6548835616438358,2017,112000.0,2419.0064794816417
36,KANSAS,EDWARDS,20047,13.63220091324201,38.90533333333334,-17.549333333333333,23.0,198.8,677.063,0.8366268493150686,5.6,59.86666666666667,7.666666666666667,138859.5896352,4.6,62.183123287671236,4.849057534246575,2017,5097000.0,97456.97896749522
37,KANSAS,ELK,20049,14.96973515981735,38.862500000000004,-14.4225,8.0,176.41666666666666,1202.32,0.693363698630137,0.08333333333333333,75.25,16.0,131705.4926592,2.5833333333333335,67.82815068493152,4.041802054794521,2017,153000.0,2828.0961182994456
38,KANSAS,ELLSWORTH,20053,13.828579908675799,40.98833333333333,-17.720555555555556,27.944444444444443,193.66666666666666,731.4234444444444,0.8079048706240487,6.111111111111111,72.77777777777777,8.277777777777779,136845.4768992,7.0,63.973135464231355,4.870030289193303,2017,3774400.0,76250.50505050505
39,KANSAS,FORD,20057,13.470545009784734,38.982142857142854,-17.241785714285715,29.607142857142858,204.96428571428572,812.6610714285714,0.8646004892367906,6.392857142857142,64.78571428571429,10.75,143867.1748649143,5.035714285714286,60.94282778864971,4.874619373776908,2017,8624000.0,164266.66666666666
40,KANSAS,FRANKLIN,20059,14.08899086757991,38.31666666666667,-18.845,7.0,184.0,1266.2909166666666,0.6093406392694064,0.08333333333333333,85.58333333333333,14.166666666666666,128138.69041920001,4.583333333333333,70.67771689497717,3.7387698630136987,2017,164000.0,3459.915611814346
41,KANSAS,GEARY,20061,13.808901065449012,39.31888888888889,-19.734444444444446,14.11111111111111,187.0,936.4595555555555,0.7023424657534247,2.1111111111111107,85.66666666666667,9.88888888888889,133426.6274592,9.11111111111111,67.18517503805175,4.108371080669711,2017,364600.0,6253.859348198971
42,KANSAS,GRANT,20067,12.915821917808218,39.3825,-20.19333333333333,30.083333333333332,216.5,1054.05975,0.8754739726027397,11.75,65.25,13.333333333333334,149587.2520992,3.75,60.49376712328767,4.2689200913242,2017,2196000.0,58873.99463806971
43,KANSAS,GRAY,20069,13.154606849315067,38.6185,-17.7475,26.25,210.2,902.0735,0.8417095890410958,4.35,66.3,13.05,143285.9291712,5.95,61.1194794520548,4.721698219178082,2017,6056000.0,111734.31734317343
44,KANSAS,GREELEY,20071,11.75423287671233,38.39375,-19.918125,20.9375,231.0625,879.5644374999999,0.8031883561643836,4.0,67.125,11.5,148217.79409920002,3.8125,61.309366438356165,4.428263184931507,2017,2776000.0,105151.51515151515
45,KANSAS,GREENWOOD,20073,14.582764840182648,38.76777777777778,-16.04111111111111,8.0,177.61111111111111,1174.5895555555555,0.6776168949771689,0.0,83.83333333333333,13.36111111111111,131012.9037792,2.7222222222222223,68.09569254185693,4.128357382039574,2017,114000.0,2179.732313575526
46,KANSAS,HAMILTON,20075,12.334276164383562,38.4328,-20.624000000000002,24.96,221.12,925.41052,0.856533589041096,7.68,66.32000000000001,12.44,149694.38694720002,2.84,60.053676712328766,4.139297863013699,2017,2711000.0,88885.24590163934
47,KANSAS,HARPER,20077,15.058865753424657,41.19133333333333,-14.431999999999999,34.6,184.6,1038.5540666666666,0.8247256621004565,6.266666666666667,75.06666666666666,12.733333333333333,139232.6302752,5.8,64.60743378995434,4.347045662100457,2017,8913000.0,206798.14385150812
48,KANSAS,HARVEY,20079,14.33046301369863,40.558,-17.063,19.4,184.4,844.1302000000001,0.7392871232876713,2.3,77.8,9.3,131255.4449952,5.0,66.50657534246575,4.4385032876712325,2017,4289000.0,84930.69306930693
49,KANSAS,JACKSON,20085,13.411357876712328,37.966875,-20.98125,6.375,191.0625,1135.3834375,0.6192196917808219,0.125,89.4375,12.9375,127110.1839192,8.6875,69.37421232876713,3.776390239726027,2017,53500.0,1298.5436893203882
50,KANSAS,JEFFERSON,20087,13.738356164383562,37.2475,-20.81,4.833333333333333,185.58333333333334,1164.0789166666666,0.6056810502283105,0.0,87.58333333333333,14.916666666666666,127214.7849792,7.25,69.77228310502284,3.7166623287671237,2017,31600.0,810.2564102564103
51,KANSAS,JEWELL,20089,12.54291210045662,40.61416666666667,-22.791666666666668,27.375,207.58333333333334,764.3874583333334,0.7562174657534247,5.875,73.45833333333333,8.041666666666666,133793.46601920002,7.541666666666667,64.82987442922375,4.197833789954338,2017,3959900.0,83542.194092827
52,KANSAS,JOHNSON,20091,13.957438356164383,36.89083333333333,-20.185,4.166666666666666,180.91666666666666,1532.0728333333334,0.5989397260273973,0.0,85.91666666666667,18.333333333333332,126423.27097920001,4.916666666666667,70.39301369863014,3.2892043378995437,2017,158000.0,2279.94227994228
53,KANSAS,KEARNY,20093,12.36862602739726,38.527,-18.515,24.55,218.75,938.92885,0.8149530136986302,6.5,64.35,11.8,147404.0521152,5.3,61.78749315068494,4.320436712328767,2017,3876000.0,92949.64028776978
54,KANSAS,KINGMAN,20095,14.567849967384213,40.41809523809523,-15.254761904761907,26.142857142857142,186.57142857142858,919.9080952380953,0.7954803652968035,4.857142857142857,71.33333333333333,11.142857142857142,133775.81923062858,4.666666666666667,64.43279843444228,4.616768819308546,2017,8476000.0,173688.52459016396
55,KANSAS,LABETTE,20099,15.255659817351598,36.858333333333334,-13.683333333333332,3.4166666666666665,169.08333333333334,1479.7196666666666,0.6061650684931507,0.0,84.91666666666667,20.75,130485.8104992,5.916666666666666,71.89872146118721,3.596271917808219,2017,1532000.0,35710.95571095571
56,KANSAS,LEAVENWORTH,20103,13.666251141552511,35.862500000000004,-20.1275,3.25,187.58333333333334,1373.6986666666667,0.5805408675799086,0.0,85.16666666666667,17.5,124065.9052992,7.5,70.92687214611873,3.382454109589041,2017,69200.0,1409.3686354378817
57,KANSAS,LYON,20111,13.99233105022831,39.23625,-17.29625,8.125,183.16666666666666,1078.7521666666667,0.6541404109589041,0.5,84.79166666666667,11.375,131017.5758592,4.041666666666667,69.02802511415526,4.036379908675799,2017,341600.0,6791.252485089463
58,KANSAS,MARION,20115,14.144391232876712,40.3256,-16.5424,12.24,184.84,917.26516,0.722810301369863,1.96,84.44,8.92,131958.35496,5.56,66.49379726027398,4.500204383561644,2017,5311400.0,97636.02941176471
59,KANSAS,MCPHERSON,20113,14.220142465753424,41.8615,-16.416999999999998,28.65,191.25,812.14875,0.7896369863013698,4.0,78.9,9.35,134794.8145152,6.2,65.07557534246575,4.673082739726027,2017,10218000.0,176782.00692041524
60,KANSAS,MIAMI,20121,14.074242009132421,36.95916666666667,-19.14,4.083333333333333,180.0,1358.3641666666667,0.5869598173515982,0.0,85.83333333333333,15.5,126909.6036192,4.25,70.67890410958904,3.6318851598173514,2017,221000.0,3298.507462686567
61,KANSAS,MITCHELL,20123,13.25714307458143,41.882222222222225,-21.405555555555555,35.72222222222222,201.5,860.1876666666667,0.8030659056316591,7.777777777777778,75.94444444444444,8.944444444444445,135695.0532192,9.61111111111111,64.44071537290715,4.246816894977169,2017,6571500.0,131693.3867735471
62,KANSAS,MONTGOMERY,20125,15.23470091324201,38.25416666666667,-13.890833333333333,6.416666666666666,173.41666666666666,1326.1374166666667,0.6600840182648402,0.0,79.08333333333333,17.583333333333332,131748.1648992,4.416666666666667,69.97997716894977,3.6680534246575345,2017,1411000.0,33436.01895734597
63,KANSAS,MORRIS,20127,13.741617960426181,39.25888888888889,-19.849444444444444,10.055555555555555,187.33333333333334,973.5439444444445,0.684079604261796,1.5555555555555556,85.44444444444444,11.0,133604.4592992,7.0,67.4499086757991,4.349191628614916,2017,1240000.0,20910.6239460371
64,KANSAS,MORTON,20129,13.25764200913242,38.60066666666667,-21.945333333333334,28.733333333333334,217.86666666666667,837.7468,0.9427318721461186,13.266666666666667,66.6,9.0,152441.67597120002,2.4,58.058173515981736,4.426143561643836,2017,2177000.0,63841.642228739
65,KANSAS,NEMAHA,20131,12.959619863013698,37.458125,-21.7325,4.5625,194.375,1071.362375,0.6090260273972603,0.0,85.4375,11.0,127436.51617920001,9.3125,69.36832191780822,3.9336871575342465,2017,212000.0,3642.611683848797
66,KANSAS,NORTON,20137,12.192613698630137,40.3505,-22.053,31.6,219.4,705.8199,0.7964646575342467,7.3999999999999995,70.0,6.550000000000001,137890.96326720002,5.0,63.06317808219178,4.193492602739727,2017,2266000.0,56089.10891089109
67,KANSAS,OSAGE,20139,14.054056506849316,38.771875,-18.84125,7.25,181.5,1202.24275,0.6355571917808219,0.1875,85.5,14.75,130504.8760992,4.9375,69.82510273972602,4.014491095890411,2017,277000.0,5687.88501026694
68,KANSAS,OTTAWA,20143,13.67206088280061,41.934444444444445,-20.25611111111111,31.833333333333332,196.72222222222223,859.7567222222223,0.7882983257229833,6.5,81.44444444444444,10.333333333333334,134598.10057920002,9.055555555555555,65.03462709284628,4.182177168949772,2017,3628800.0,74666.66666666667
69,KANSAS,PAWNEE,20145,13.491855185909982,39.88333333333333,-17.826666666666668,28.523809523809522,201.23809523809524,671.8745238095238,0.8312439660795825,7.0,63.23809523809524,7.619047619047619,139139.21031634285,5.857142857142857,62.844096542726675,4.755085975212003,2017,7602000.0,126700.0
70,KANSAS,PHILLIPS,20147,12.50240410958904,40.865833333333335,-21.556250000000002,32.625,213.70833333333334,753.121625,0.79872100456621,6.791666666666667,75.41666666666667,8.041666666666666,136207.4323392,4.583333333333333,63.097636986301374,4.144226369863014,2017,3246000.0,73273.13769751694
71,KANSAS,POTTAWATOMIE,20149,13.2442567224759,39.29962962962963,-21.090740740740742,9.777777777777777,195.22222222222223,1077.9563703703705,0.6365199391171994,0.962962962962963,91.96296296296296,11.074074074074074,126944.3586592,9.62962962962963,69.30922374429224,3.760431050228311,2017,120000.0,2251.40712945591
72,KANSAS,PRATT,20151,13.709532420091325,39.48666666666667,-15.910666666666666,20.266666666666666,195.93333333333334,849.4598666666667,0.7894471232876712,3.8666666666666667,60.8,11.466666666666667,136386.69203520002,4.8,63.59764383561644,4.744771689497717,2017,8980000.0,151433.38954468805
73,KANSAS,RAWLINS,20153,11.69359589041096,38.62892857142857,-21.665,22.535714285714285,229.92857142857142,591.8566071428571,0.8176191780821918,3.75,63.82142857142857,4.428571428571429,151870.7796192,3.428571428571429,60.53522504892368,4.307114677103718,2017,6099000.0,110090.25270758122
74,KANSAS,RENO,20155,14.177719178082192,40.819375,-15.97875,23.96875,190.59375,834.9101875,0.7682315924657535,4.5625,67.3125,9.90625,134409.4878492,6.21875,65.34855308219178,4.605099914383562,2017,10514000.0,197260.78799249532
75,KANSAS,REPUBLIC,20157,12.47921308980213,39.538333333333334,-22.806666666666665,19.27777777777778,205.33333333333334,1009.7404444444445,0.6821284627092846,2.111111111111111,79.05555555555556,10.055555555555555,130174.1512992,9.61111111111111,67.28963470319634,4.04513302891933,2017,2167800.0,46025.477707006365
76,KANSAS,RICE,20159,13.772286757990868,41.037333333333336,-16.836666666666666,26.666666666666668,195.93333333333334,750.1478666666667,0.7767715068493151,5.133333333333333,70.06666666666666,8.6,134789.1036192,8.066666666666666,65.08226484018265,4.757206392694064,2017,7642000.0,138693.28493647912
77,KANSAS,ROOKS,20163,13.040904109589041,41.05708333333333,-18.88083333333333,31.458333333333332,205.91666666666666,754.0320833333333,0.8144187214611872,8.166666666666666,75.08333333333333,9.208333333333334,136518.6699792,4.791666666666667,62.96380136986301,4.355380593607306,2017,3880200.0,81006.2630480167
78,KANSAS,RUSSELL,20167,13.514082191780822,41.0855,-18.802500000000002,35.25,199.3,833.8339,0.8269254794520549,7.75,70.9,11.3,137779.8714432,7.550000000000001,63.43379452054794,4.57684904109589,2017,3298000.0,65566.60039761431
79,KANSAS,SALINE,20169,14.23625388127854,41.968666666666664,-17.139333333333333,34.266666666666666,191.86666666666667,801.7953333333334,0.8274387214611872,6.266666666666667,79.8,9.2,135360.7404192,7.733333333333333,64.38142465753425,4.384210410958904,2017,5809200.0,111287.35632183908
80,KANSAS,SCOTT,20171,12.469660958904111,39.18375,-20.896250000000002,29.125,219.5,745.678,0.848358390410959,9.5,62.4375,8.375,146013.29863920002,3.5625,61.42799657534247,4.546619178082192,2017,6250000.0,119502.86806883366
81,KANSAS,SEDGWICK,20173,14.636441400304413,40.7362962962963,-15.338888888888889,18.59259259259259,181.55555555555554,958.7321111111111,0.727108472856418,2.962962962962963,76.03703703703704,12.037037037037036,131574.0847392,4.407407407407407,67.48200913242009,4.170223642820903,2017,6927000.0,146139.2405063291
82,KANSAS,SEWARD,20175,13.54808904109589,38.44416666666667,-18.273333333333333,33.833333333333336,208.33333333333334,957.0633333333333,0.8725550228310501,6.583333333333333,66.58333333333333,11.833333333333334,145878.9180192,3.8333333333333335,60.345114155251146,4.448186757990867,2017,2163000.0,46217.94871794872
83,KANSAS,SHAWNEE,20177,13.985941552511415,38.49,-19.477333333333334,8.133333333333333,186.26666666666668,1171.4332666666667,0.6559141552511416,0.6666666666666666,88.33333333333333,14.333333333333334,127943.32403520001,6.866666666666667,68.95305936073059,3.7171090410958905,2017,108900.0,2160.714285714286
84,KANSAS,SHERMAN,20181,11.207035225048923,37.64392857142857,-19.73428571428571,12.892857142857142,235.32142857142858,818.047,0.743821037181996,0.9642857142857143,70.32142857142857,8.392857142857142,140696.28499062857,4.321428571428571,62.30988258317025,4.450771722113503,2017,4973000.0,96939.57115009747
85,KANSAS,SMITH,20183,12.533261415525116,41.14625,-23.08791666666667,34.166666666666664,210.29166666666666,682.5755,0.8020125570776255,6.708333333333333,72.04166666666667,6.416666666666667,138695.3282592,3.5833333333333335,63.20584474885845,4.22165,2017,4593900.0,95906.05427974949
86,KANSAS,STAFFORD,20185,13.48424794520548,39.468,-17.207,20.2,196.85,764.2875,0.7705305479452055,3.7,61.5,9.3,136020.7086912,5.45,64.48872602739726,4.772439178082192,2017,6259000.0,118317.58034026466
87,KANSAS,STANTON,20187,12.794602739726027,38.504,-19.945333333333334,27.733333333333334,219.33333333333334,969.5768666666667,0.8958445662100457,12.0,64.2,11.666666666666666,150994.8526752,2.8666666666666667,59.296968036529684,4.183571141552511,2017,4463000.0,94957.44680851063
88,KANSAS,STEVENS,20189,13.262653881278538,38.565333333333335,-19.903333333333332,31.4,214.6,865.8874666666667,0.8951136073059361,11.133333333333333,65.93333333333334,10.333333333333334,148595.34841920002,3.1333333333333333,59.724365296803654,4.477615707762557,2017,2442000.0,58421.052631578954
89,KANSAS,SUMNER,20191,15.144909980430528,40.98892857142857,-14.344285714285714,25.821428571428573,179.64285714285714,963.4118928571429,0.7740994129158513,3.7142857142857144,75.57142857142857,12.25,135156.4684992,4.392857142857143,66.58638943248533,4.223260176125245,2017,14488000.0,314273.3188720173
90,KANSAS,WALLACE,20199,11.529890410958904,37.32541666666667,-19.16,15.375,232.33333333333334,910.7052916666667,0.7454802511415526,0.8333333333333333,67.0,10.25,143625.22153920002,4.125,62.60059360730594,4.259314726027397,2017,2869000.0,75699.20844327177
91,KANSAS,WICHITA,20203,12.028654109589041,38.623125,-19.695,23.0625,223.75,829.644,0.8035554794520549,5.9375,62.875,10.375,147739.4475192,4.4375,62.1842294520548,4.488155993150684,2017,3904000.0,104664.87935656837
92,KANSAS,WILSON,20205,14.929936073059359,38.824999999999996,-14.338333333333333,7.166666666666666,176.58333333333334,1408.7360833333335,0.6562280821917807,0.0,82.5,18.833333333333332,131866.0288992,2.1666666666666665,69.94454337899543,3.8247910958904106,2017,1132600.0,21614.503816793895
93,KANSAS,WOODSON,20207,14.546205479452054,38.8375,-16.84,8.375,179.375,1276.237625,0.6473969178082192,0.0,83.25,15.125,131476.13305920002,2.25,70.18630136986302,3.9805325342465756,2017,178000.0,4611.398963730569
94,NORTH DAKOTA,BOWMAN,38011,7.076722222222222,38.79361111111111,-30.943333333333335,11.86111111111111,277.5,319.4078333333333,0.6991770167427702,4.722222222222222,59.583333333333336,1.3888888888888888,128027.3940192,2.1666666666666665,61.448789954337904,4.598170319634703,2017,9100.0,478.94736842105266
95,NORTH DAKOTA,DUNN,38025,6.020421069797782,38.007738095238096,-33.55321428571428,8.095238095238095,283.1190476190476,432.1842142857143,0.5741883235485975,0.738095238095238,65.94047619047619,2.571428571428571,125248.00747062858,5.0476190476190474,66.14124592302674,4.475868493150685,2017,111000.0,3198.8472622478384
96,NORTH DAKOTA,MCLEAN,38055,5.501357282639082,36.39867346938776,-32.20336734693878,3.295918367346939,272.53061224489795,567.4268469387755,0.5007623147889293,0.0,80.1734693877551,3.7755102040816326,120274.82806981225,4.061224489795919,69.24034945485043,4.6346588761532015,2017,48200.0,999.9999999999999
97,SOUTH DAKOTA,AURORA,46003,9.440427397260274,38.716,-30.187,11.65,238.55,804.79055,0.5939449315068492,0.2,87.4,7.6000000000000005,121469.99915520001,10.1,68.1945890410959,4.261504657534247,2017,397000.0,6403.225806451613
98,SOUTH DAKOTA,BENNETT,46007,8.993518721461188,39.44866666666667,-26.195,15.8,259.6,636.3524666666667,0.7376690410958904,7.4,89.73333333333333,3.0666666666666664,139316.1548832,3.7333333333333334,61.96180821917809,4.3682950684931505,2017,742000.0,17417.840375586853
99,SOUTH DAKOTA,BON HOMME,46009,10.015456164383561,36.05,-26.174,4.55,225.1,992.9028000000001,0.555533698630137,0.0,81.2,11.65,125558.66704320001,6.15,68.83739726027397,4.111089452054794,2017,246000.0,3440.5594405594406
100,SOUTH DAKOTA,BROOKINGS,46011,7.693646444879322,33.92333333333333,-30.72285714285714,0.14285714285714285,246.14285714285714,850.8538095238096,0.4230536203522505,0.0,89.61904761904762,7.095238095238095,115918.63760777144,7.095238095238095,73.96528375733855,4.175274494455316,2017,38800.0,500.00000000000006
