,State,County,FIPS Code,Avg Temperature (C),Max Temperature (C),Min Temperature (C),Heat_Stress_Day,Cold_Stress_Day,Precipitation (mm),Vapor Pressure Deficit (kPa),Drought_Stress_Day,Wet_Day,Heavy_Rain_Day,Solar Radiation (MJ m**-2 day**-1),Low_Light_Day,Relative Humidity (%),Wind Speed (m s**-1),Year,"PRODUCTION, MEASURED IN BU",harvested_area
67,KANSAS,MITCHELL,20123,13.25714307458143,41.882222222222225,-21.405555555555555,35.72222222222222,201.5,860.1876666666667,0.8030659056316591,7.777777777777778,75.94444444444444,8.944444444444445,135695.0532192,9.61111111111111,64.44071537290715,4.246816894977169,2017,2955000.0,33127.80269058296
68,KANSAS,MONTGOMERY,20125,15.23470091324201,38.25416666666667,-13.890833333333333,6.416666666666666,173.41666666666666,1326.1374166666667,0.6600840182648402,0.0,79.08333333333333,17.583333333333332,131748.1648992,4.416666666666667,69.97997716894977,3.6680534246575345,2017,3373000.0,31376.74418604651
69,KANSAS,MORRIS,20127,13.741617960426181,39.25888888888889,-19.849444444444444,10.055555555555555,187.33333333333334,973.5439444444445,0.684079604261796,1.5555555555555556,85.44444444444444,11.0,133604.4592992,7.0,67.4499086757991,4.349191628614916,2017,2232800.0,20693.234476367004
70,KANSAS,MORTON,20129,13.25764200913242,38.60066666666667,-21.945333333333334,28.733333333333334,217.86666666666667,837.7468,0.9427318721461186,13.266666666666667,66.6,9.0,152441.67597120002,2.4,58.058173515981736,4.426143561643836,2017,5213000.0,42589.86928104575
71,KANSAS,NEMAHA,20131,12.959619863013698,37.458125,-21.7325,4.5625,194.375,1071.362375,0.6090260273972603,0.0,85.4375,11.0,127436.51617920001,9.3125,69.36832191780822,3.9336871575342465,2017,9614900.0,105774.47744774476
72,KANSAS,NESS,20135,13.151974559686888,41.051785714285714,-19.238571428571426,35.25,208.89285714285714,766.9338928571428,0.8537230919765166,10.857142857142858,61.714285714285715,10.142857142857142,143340.70572205714,3.75,62.112896281800396,4.628615068493151,2017,1780000.0,19098.712446351932
73,KANSAS,OSAGE,20139,14.054056506849316,38.771875,-18.84125,7.25,181.5,1202.24275,0.6355571917808219,0.1875,85.5,14.75,130504.8760992,4.9375,69.82510273972602,4.014491095890411,2017,4476000.0,32911.76470588235
74,KANSAS,OSBORNE,20141,13.244320776255707,41.347500000000004,-18.613333333333333,37.291666666666664,202.58333333333334,883.1185,0.8249844748858447,7.291666666666667,74.875,11.125,138643.18945920002,5.833333333333333,63.125376712328766,4.376355365296804,2017,3089000.0,36642.9418742586
75,KANSAS,OTTAWA,20143,13.67206088280061,41.934444444444445,-20.25611111111111,31.833333333333332,196.72222222222223,859.7567222222223,0.7882983257229833,6.5,81.44444444444444,10.333333333333334,134598.10057920002,9.055555555555555,65.03462709284628,4.182177168949772,2017,1627000.0,16895.119418483904
76,KANSAS,PAWNEE,20145,13.491855185909982,39.88333333333333,-17.826666666666668,28.523809523809522,201.23809523809524,671.8745238095238,0.8312439660795825,7.0,63.23809523809524,7.619047619047619,139139.21031634285,5.857142857142857,62.844096542726675,4.755085975212003,2017,7247000.0,51397.16312056738
77,KANSAS,PHILLIPS,20147,12.50240410958904,40.865833333333335,-21.556250000000002,32.625,213.70833333333334,753.121625,0.79872100456621,6.791666666666667,75.41666666666667,8.041666666666666,136207.4323392,4.583333333333333,63.097636986301374,4.144226369863014,2017,7514000.0,70027.95899347623
78,KANSAS,POTTAWATOMIE,20149,13.2442567224759,39.29962962962963,-21.090740740740742,9.777777777777777,195.22222222222223,1077.9563703703705,0.6365199391171994,0.962962962962963,91.96296296296296,11.074074074074074,126944.3586592,9.62962962962963,69.30922374429224,3.760431050228311,2017,5109000.0,36888.08664259928
79,KANSAS,PRATT,20151,13.709532420091325,39.48666666666667,-15.910666666666666,20.266666666666666,195.93333333333334,849.4598666666667,0.7894471232876712,3.8666666666666667,60.8,11.466666666666667,136386.69203520002,4.8,63.59764383561644,4.744771689497717,2017,8851000.0,56700.83279948751
80,KANSAS,RAWLINS,20153,11.69359589041096,38.62892857142857,-21.665,22.535714285714285,229.92857142857142,591.8566071428571,0.8176191780821918,3.75,63.82142857142857,4.428571428571429,151870.7796192,3.428571428571429,60.53522504892368,4.307114677103718,2017,12370000.0,97401.5748031496
81,KANSAS,REPUBLIC,20157,12.47921308980213,39.538333333333334,-22.806666666666665,19.27777777777778,205.33333333333334,1009.7404444444445,0.6821284627092846,2.111111111111111,79.05555555555556,10.055555555555555,130174.1512992,9.61111111111111,67.28963470319634,4.04513302891933,2017,16468000.0,103899.05362776025
82,KANSAS,ROOKS,20163,13.040904109589041,41.05708333333333,-18.88083333333333,31.458333333333332,205.91666666666666,754.0320833333333,0.8144187214611872,8.166666666666666,75.08333333333333,9.208333333333334,136518.6699792,4.791666666666667,62.96380136986301,4.355380593607306,2017,1582000.0,16794.055201698513
83,KANSAS,SALINE,20169,14.23625388127854,41.968666666666664,-17.139333333333333,34.266666666666666,191.86666666666667,801.7953333333334,0.8274387214611872,6.266666666666667,79.8,9.2,135360.7404192,7.733333333333333,64.38142465753425,4.384210410958904,2017,727000.0,8177.727784026996
84,KANSAS,SCOTT,20171,12.469660958904111,39.18375,-20.896250000000002,29.125,219.5,745.678,0.848358390410959,9.5,62.4375,8.375,146013.29863920002,3.5625,61.42799657534247,4.546619178082192,2017,12422000.0,90870.51938551574
85,KANSAS,SEWARD,20175,13.54808904109589,38.44416666666667,-18.273333333333333,33.833333333333336,208.33333333333334,957.0633333333333,0.8725550228310501,6.583333333333333,66.58333333333333,11.833333333333334,145878.9180192,3.8333333333333335,60.345114155251146,4.448186757990867,2017,12345000.0,71317.15771230502
86,KANSAS,SHAWNEE,20177,13.985941552511415,38.49,-19.477333333333334,8.133333333333333,186.26666666666668,1171.4332666666667,0.6559141552511416,0.6666666666666666,88.33333333333333,14.333333333333334,127943.32403520001,6.866666666666667,68.95305936073059,3.7171090410958905,2017,4675000.0,33488.53868194843
87,KANSAS,SHERIDAN,20179,12.118709589041096,39.8645,-20.8955,30.7,221.75,592.2148,0.8340431506849315,7.5,55.9,5.4,148861.6170912,3.1500000000000004,61.13527397260274,4.509103287671233,2017,18932000.0,138594.4363103953
88,KANSAS,SHERMAN,20181,11.207035225048923,37.64392857142857,-19.73428571428571,12.892857142857142,235.32142857142858,818.047,0.743821037181996,0.9642857142857143,70.32142857142857,8.392857142857142,140696.28499062857,4.321428571428571,62.30988258317025,4.450771722113503,2017,20113000.0,142141.34275618376
89,KANSAS,STAFFORD,20185,13.48424794520548,39.468,-17.207,20.2,196.85,764.2875,0.7705305479452055,3.7,61.5,9.3,136020.7086912,5.45,64.48872602739726,4.772439178082192,2017,8022000.0,61612.903225806454
90,KANSAS,STANTON,20187,12.794602739726027,38.504,-19.945333333333334,27.733333333333334,219.33333333333334,969.5768666666667,0.8958445662100457,12.0,64.2,11.666666666666666,150994.8526752,2.8666666666666667,59.296968036529684,4.183571141552511,2017,13048000.0,86928.71419053964
91,KANSAS,SUMNER,20191,15.144909980430528,40.98892857142857,-14.344285714285714,25.821428571428573,179.64285714285714,963.4118928571429,0.7740994129158513,3.7142857142857144,75.57142857142857,12.25,135156.4684992,4.392857142857143,66.58638943248533,4.223260176125245,2017,3243000.0,37534.72222222222
92,KANSAS,WABAUNSEE,20197,13.72219178082192,38.80526315789474,-18.94421052631579,9.368421052631579,188.3684210526316,1071.550947368421,0.6649929343907715,1.4736842105263157,85.52631578947368,12.421052631578947,130429.76221288422,7.263157894736842,68.38670511896179,4.0800656092285505,2017,3336000.0,25234.493192133134
93,KANSAS,WALLACE,20199,11.529890410958904,37.32541666666667,-19.16,15.375,232.33333333333334,910.7052916666667,0.7454802511415526,0.8333333333333333,67.0,10.25,143625.22153920002,4.125,62.60059360730594,4.259314726027397,2017,11243000.0,83715.56217423678
94,KANSAS,WASHINGTON,20201,12.646421232876714,38.5725,-22.69666666666667,10.333333333333334,201.33333333333334,1040.2540833333333,0.6457383561643836,0.08333333333333333,84.25,12.916666666666666,127918.30957920001,9.083333333333332,68.34296803652968,3.9425410958904106,2017,10363000.0,88800.34275921165
95,KANSAS,WICHITA,20203,12.028654109589041,38.623125,-19.695,23.0625,223.75,829.644,0.8035554794520549,5.9375,62.875,10.375,147739.4475192,4.4375,62.1842294520548,4.488155993150684,2017,10060000.0,73591.80687637163
96,KANSAS,WILSON,20205,14.929936073059359,38.824999999999996,-14.338333333333333,7.166666666666666,176.58333333333334,1408.7360833333335,0.6562280821917807,0.0,82.5,18.833333333333332,131866.0288992,2.1666666666666665,69.94454337899543,3.8247910958904106,2017,3875000.0,39180.99089989888
97,KANSAS,WOODSON,20207,14.546205479452054,38.8375,-16.84,8.375,179.375,1276.237625,0.6473969178082192,0.0,83.25,15.125,131476.13305920002,2.25,70.18630136986302,3.9805325342465756,2017,1994000.0,19900.1996007984
98,NORTH DAKOTA,BARNES,38003,6.239713470319635,35.131875,-31.885833333333334,1.4375,257.0,677.8506666666667,0.45015599315068494,0.0,82.75,5.770833333333333,113088.31567920001,7.0,72.50055365296804,4.633940068493151,2017,25363000.0,171140.350877193
99,NORTH DAKOTA,BENSON,38005,4.819721046077211,34.066909090909085,-34.752,0.3090909090909091,268.45454545454544,634.3682181818182,0.39862704856787046,0.0,85.76363636363637,4.527272727272727,113273.92632174546,4.236363636363636,73.96773599003735,4.699772503113325,2017,7222000.0,60893.76053962901
